user_id,subscription_tier,days_since_last_login,avg_session_length_mins,support_tickets_opened,churned
5868,Basic,13,32.5,2,0
5869,Basic,11,26.4,2,0
5870,Pro,10,24.5,3,1
5871,Basic,13,29.3,2,0
5872,Basic,8,28.9,2,0
5873,Basic,6,32.1,3,0
5874,Basic,8,32.3,1,1
5875,Basic,5,24.1,2,1
5876,Pro,6,23.6,0,0
5877,Pro,12,25.0,1,1
5878,Pro,6,30.6,2,0
5879,Basic,7,36.2,2,1
5880,Pro,10,21.6,0,0
5881,Basic,8,23.4,3,0
5882,Basic,11,16.9,0,0
5883,Pro,13,10.0,0,1
5884,Basic,15,12.6,0,1
5885,Basic,8,15.0,1,1
5886,Pro,12,18.3,1,0
5887,Basic,14,29.6,2,0
5888,Pro,11,14.3,1,0
5889,Basic,12,25.2,0,0
5890,Pro,8,33.4,1,0
5891,Basic,11,16.7,3,0
5892,Basic,10,20.1,1,1
5893,Pro,11,11.8,2,0
5894,Basic,10,15.5,3,1
5895,Basic,14,38.7,2,1
5896,Basic,9,30.0,1,0
5897,Basic,15,46.5,0,0
5898,Basic,7,17.6,4,1
5899,Basic,8,40.1,0,0
5900,Enterprise,11,17.7,1,0
5901,Basic,14,20.0,2,0
5902,Basic,7,52.2,0,0
5903,Basic,11,16.6,3,0
5904,Basic,13,40.9,1,0
5905,Enterprise,13,24.7,0,0
5906,Basic,8,14.2,1,0
5907,Enterprise,6,10.7,0,0
5908,Basic,6,26.1,1,1
5909,Pro,11,13.8,0,0
5910,Basic,11,22.0,2,1
5911,Pro,15,6.0,1,0
5912,Basic,11,28.5,1,0
5913,Basic,6,9.6,1,0
5914,Basic,10,24.4,1,0
5915,Basic,9,11.2,1,1
5916,Enterprise,14,37.3,0,1
5917,Basic,7,3.9,1,0
5918,Basic,10,22.2,1,0
5919,Pro,11,30.6,2,1
5920,Basic,13,28.6,0,0
5921,Enterprise,9,12.5,3,0
5922,Pro,12,7.6,1,0
5923,Basic,13,32.8,0,0
5924,Pro,6,23.8,1,0
5925,Basic,10,14.3,1,0
5926,Basic,9,33.2,3,0
5927,Basic,6,19.4,2,0
5928,Basic,11,18.4,0,0
5929,Pro,9,16.3,0,0
5930,Enterprise,14,17.4,2,0
5931,Basic,10,17.0,2,0
5932,Basic,6,28.3,1,0
5933,Enterprise,11,40.5,0,0
5934,Basic,7,11.0,0,0
5935,Basic,12,21.6,0,1
5936,Basic,8,23.4,0,0
5937,Enterprise,13,29.6,1,0
5938,Basic,11,34.9,0,0
5939,Pro,7,23.4,0,0
5940,Pro,10,18.6,2,0
5941,Basic,12,30.8,0,0
5942,Basic,4,8.6,1,0
5943,Pro,11,3.6,0,0
5944,Basic,12,50.9,5,0
5945,Pro,10,16.9,1,0
5946,Enterprise,15,20.9,1,1
5947,Pro,9,30.4,1,1
5948,Pro,13,28.5,1,0
5949,Pro,16,33.9,1,0
5950,Pro,12,34.4,3,0
5951,Basic,11,10.6,1,0
5952,Basic,8,37.7,0,1
5953,Basic,9,30.1,2,0
5954,Pro,9,28.8,0,1
5955,Basic,3,29.2,1,0
5956,Pro,13,2.7,1,1
5957,Basic,6,22.9,1,0
5958,Pro,14,15.3,0,0
5959,Basic,11,13.9,2,1
5960,Pro,10,20.1,0,0
5961,Basic,11,33.3,0,0
5962,Basic,3,27.9,2,0
5963,Basic,14,29.4,3,0
5964,Pro,10,20.5,0,1
5965,Basic,7,28.8,0,1
5966,Basic,6,23.0,3,0
5967,Enterprise,5,34.5,0,0
5968,Pro,15,32.0,0,1
5969,Enterprise,14,26.6,1,0
5970,Basic,5,17.0,0,0
5971,Basic,3,27.7,1,0
5972,Pro,12,27.4,1,0
5973,Basic,9,26.2,3,0
5974,Pro,16,20.2,4,1
5975,Basic,9,18.5,1,0
5976,Basic,14,28.2,3,0
5977,Basic,9,16.4,1,0
5978,Basic,10,22.5,1,0
5979,Basic,7,30.9,1,0
5980,Basic,13,29.4,0,0
5981,Enterprise,15,13.4,2,0
5982,Basic,13,28.0,1,0
5983,Pro,6,45.3,2,0
5984,Pro,9,31.8,1,0
5985,Basic,16,22.3,3,0
5986,Basic,8,38.1,1,0
5987,Pro,9,47.0,2,0
5988,Pro,11,33.6,1,0
5989,Pro,13,7.7,0,0
5990,Pro,11,31.2,0,1
5991,Enterprise,7,38.5,0,0
5992,Basic,11,4.4,0,0
5993,Basic,12,34.4,1,0
5994,Pro,7,23.0,0,0
5995,Basic,9,38.2,1,1
5996,Pro,6,24.3,1,0
5997,Basic,18,28.4,2,0
5998,Basic,14,28.6,2,0
5999,Pro,7,32.1,0,0
6000,Basic,7,29.5,1,1
